deploy_timestamp,service_name,service_criticality_tier,owning_team,author,commit_sha,deploy_hour,day_of_week,is_weekend,lines_changed,files_changed,incidents_last_30d,days_since_last_incident,oncall_engineers_available,is_oncall_senior,has_rollback_plan,test_coverage_delta,_team_maturity,_p_true,outcome
2026-03-22T12:40:00+00:00,inventory-svc,2,supply,eng29,df179acbc5,12,6,1,71,1,1,,1,1,1,-0.63,0.699,0.0611,0
2026-05-02T13:06:00+00:00,payments-api,3,payments,eng40,dfcc2b5a1c,13,5,1,26,1,3,16.0,2,1,1,1.33,0.251,0.2154,1
2026-05-05T11:06:00+00:00,search-svc,2,discovery,eng34,ebd373e2aa,11,1,0,56,4,0,5.0,3,1,1,-0.83,0.577,0.0567,0
2026-06-25T19:48:00+00:00,auth-svc,3,identity,eng38,e78fc11b8b,19,3,0,180,5,3,,4,1,1,-2.05,0.246,0.4748,1
2026-05-08T01:22:00+00:00,checkout-web,2,storefront,eng11,c5eb5303d9,1,4,0,21,2,0,,3,1,0,6.09,0.384,0.0801,0
2026-01-11T08:41:00+00:00,recommendations,1,discovery,eng30,5d644d1f68,8,6,1,452,6,1,0.0,2,0,1,1.05,0.536,0.2395,1
2026-04-26T15:52:00+00:00,analytics-etl,1,data,eng35,7dbb3130cd,15,6,1,144,6,0,9.0,2,1,1,5.87,0.651,0.0047,0
2026-02-07T03:56:00+00:00,payments-api,3,payments,eng34,a2867a6baa,3,5,1,108,3,4,,2,1,1,1.99,0.05,0.9061,1
2026-04-24T01:40:00+00:00,catalog-api,1,storefront,eng15,fa7bc52b84,1,4,0,30,1,0,61.0,2,1,1,2.27,0.68,0.0451,0
2026-03-14T14:14:00+00:00,billing-svc,2,payments,eng36,72e83fded2,14,5,1,249,6,0,274.0,2,0,0,0.94,0.317,0.2972,0
2026-06-23T20:08:00+00:00,search-svc,2,discovery,eng36,c817a88c11,20,1,0,88,2,1,28.0,3,0,1,3.09,0.657,0.0598,1
2026-03-06T16:57:00+00:00,catalog-api,1,storefront,eng21,3b66ed81a0,16,4,0,134,7,1,22.0,2,1,1,-2.4,0.777,0.0249,0
2026-03-27T20:42:00+00:00,notifications,1,growth,eng11,693f784eb6,20,4,0,75,3,0,,2,0,1,-4.27,0.6,0.0796,0
2026-04-15T12:40:00+00:00,recommendations,1,discovery,eng13,32de348bc9,12,2,0,20,3,0,27.0,2,1,1,2.92,0.95,0.0039,0
2026-02-21T18:28:00+00:00,inventory-svc,2,supply,eng22,69e7de6748,18,5,1,31,2,2,19.0,1,1,0,3.84,0.47,0.1188,0
2026-01-24T18:04:00+00:00,billing-svc,2,payments,eng23,38c48d0c1d,18,5,1,164,6,1,76.0,2,1,1,-1.88,0.482,0.1669,0
2026-02-25T20:52:00+00:00,search-svc,2,discovery,eng31,f1431f979f,20,2,0,238,2,1,67.0,3,1,0,-1.15,0.611,0.3926,0
2026-02-01T09:45:00+00:00,payments-api,3,payments,eng32,facfd52967,9,6,1,88,1,2,173.0,1,0,1,-0.18,0.521,0.7014,1
2026-02-03T16:14:00+00:00,catalog-api,1,storefront,eng08,5de03dacbd,16,1,0,23,3,2,45.0,4,1,1,-2.21,0.647,0.0068,0
2026-05-12T09:56:00+00:00,notifications,1,growth,eng19,094d9c4f81,9,1,0,283,12,0,,2,0,0,0.02,0.453,0.3759,0
2026-01-01T03:50:00+00:00,search-svc,2,discovery,eng38,d723e577a2,3,3,0,55,3,1,6.0,3,0,0,0.21,0.671,0.647,0
2026-02-06T06:22:00+00:00,checkout-web,2,storefront,eng22,3cc9ca41b2,6,4,0,22,1,0,33.0,2,0,0,-0.04,0.663,0.3715,0
2026-05-19T08:38:00+00:00,billing-svc,2,payments,eng34,9e3f809dc2,8,1,0,102,5,2,82.0,3,0,1,1.23,0.463,0.2224,0
2026-04-24T07:16:00+00:00,catalog-api,1,storefront,eng14,9a703f3397,7,4,0,64,4,1,3.0,4,1,0,0.7,0.693,0.2365,1
2026-04-11T04:37:00+00:00,auth-svc,3,identity,eng34,31479359dd,4,5,1,219,5,0,39.0,0,1,1,,0.371,0.9221,1
2026-04-07T07:55:00+00:00,search-svc,2,discovery,eng17,964c2bd3d7,7,1,0,316,4,0,34.0,3,1,0,-6.98,0.691,0.5739,0
2026-06-14T15:49:00+00:00,recommendations,1,discovery,eng09,a00e014a78,15,6,1,236,3,0,16.0,2,1,0,0.01,0.752,0.0349,0
2026-02-08T01:34:00+00:00,auth-svc,3,identity,eng02,73a7d1c20e,1,6,1,33,4,1,26.0,1,0,0,-0.91,0.293,0.9125,0
2026-02-28T23:47:00+00:00,payments-api,3,payments,eng20,50b36d58df,23,5,1,65,2,2,6.0,1,1,0,-1.25,0.395,0.9388,1
2026-06-01T04:16:00+00:00,recommendations,1,discovery,eng13,162f195162,4,0,0,92,5,0,24.0,3,1,1,-5.38,0.48,0.1999,0
2026-03-20T22:47:00+00:00,billing-svc,2,payments,eng38,1f7f0060a3,22,4,0,100,4,0,7.0,2,0,0,-1.06,0.374,0.3315,0
2026-01-17T01:26:00+00:00,notifications,1,growth,eng25,e52b29d44c,1,5,1,110,1,0,39.0,0,1,0,0.21,0.535,0.3131,0
2026-06-07T22:21:00+00:00,notifications,1,growth,eng27,5782b4aeb3,22,6,1,25,4,1,,0,0,0,0.29,0.549,0.2425,0
2026-02-20T18:35:00+00:00,notifications,1,growth,eng28,151c783c32,18,4,0,25,5,3,9.0,2,0,0,-0.94,0.527,0.2476,0
2026-01-14T17:57:00+00:00,auth-svc,3,identity,eng06,2c798c5dcc,17,2,0,44,2,1,8.0,4,1,1,0.46,0.668,0.0969,0
2026-06-12T04:52:00+00:00,search-svc,2,discovery,eng18,09bf68e3be,4,4,0,50,2,1,26.0,1,0,1,-0.42,0.558,0.3772,0
2026-04-19T02:59:00+00:00,recommendations,1,discovery,eng34,3f79b92ed7,2,6,1,34,5,1,76.0,0,0,0,0.01,0.709,0.153,0
2026-01-15T20:38:00+00:00,search-svc,2,discovery,eng12,e6d4ad5eea,20,3,0,29,1,0,20.0,4,1,0,0.49,0.575,0.0736,0
2026-06-21T04:18:00+00:00,notifications,1,growth,eng06,99c0e27daf,4,6,1,28,3,0,14.0,1,1,1,1.52,0.341,0.0637,0
2026-03-29T11:23:00+00:00,recommendations,1,discovery,eng37,e189bda442,11,6,1,95,3,0,3.0,1,1,0,-1.72,0.762,0.0612,0
2026-03-23T13:15:00+00:00,billing-svc,2,payments,eng08,180d1907ed,13,0,0,31,4,1,24.0,3,1,0,5.19,0.456,0.0728,0
2026-01-29T14:16:00+00:00,payments-api,3,payments,eng39,4639175d48,14,3,0,63,2,2,,4,1,1,4.25,0.25,0.1123,0
2026-05-06T10:19:00+00:00,recommendations,1,discovery,eng28,b3c68e3b4d,10,2,0,76,4,1,155.0,3,0,1,5.38,0.759,0.0267,0
2026-04-14T13:08:00+00:00,checkout-web,2,storefront,eng12,87652c3fbf,13,1,0,270,6,1,10.0,2,1,1,-3.06,0.477,0.1596,1
2026-04-10T01:29:00+00:00,search-svc,2,discovery,eng07,4ec015cbd5,1,4,0,25,1,0,13.0,3,0,1,-2.23,0.791,0.1296,0
2026-03-18T17:41:00+00:00,notifications,1,growth,eng34,cab45abddc,17,2,0,13,2,0,16.0,3,1,1,-0.97,0.775,0.0032,0
2026-05-08T18:39:00+00:00,analytics-etl,1,data,eng06,bab8128db6,18,4,0,73,2,0,,3,1,1,-3.28,0.638,0.0174,1
2026-04-10T04:31:00+00:00,catalog-api,1,storefront,eng11,452f0b6b57,4,4,0,58,2,0,11.0,1,1,1,-1.15,0.875,0.0545,0
2026-04-08T02:40:00+00:00,search-svc,2,discovery,eng03,559c51684e,2,2,0,13,1,1,,3,0,1,-3.8,0.586,0.3996,0
2026-02-19T12:48:00+00:00,analytics-etl,1,data,eng04,e39f98e57b,12,3,0,297,2,1,9.0,4,0,1,5.16,0.354,0.0915,0
2026-04-03T09:21:00+00:00,analytics-etl,1,data,eng38,d65260df8f,9,4,0,54,4,0,81.0,4,1,1,-0.34,0.665,0.0513,0
2026-04-30T11:35:00+00:00,inventory-svc,2,supply,eng18,389db6d74f,11,3,0,14,2,1,0.0,4,1,1,-2.32,0.485,0.1149,0
2026-02-05T11:35:00+00:00,catalog-api,1,storefront,eng10,800fce31e6,11,3,0,19,1,0,18.0,2,1,1,4.03,0.52,0.0094,0
2026-02-27T06:51:00+00:00,payments-api,3,payments,eng40,24eab10dbd,6,4,0,73,2,1,3.0,3,1,0,0.9,0.256,0.7913,0
2026-04-27T05:11:00+00:00,inventory-svc,2,supply,eng23,b578f96185,5,0,0,115,3,1,16.0,2,0,0,-3.48,0.364,0.8911,1
2026-03-08T18:29:00+00:00,payments-api,3,payments,eng36,f1ba84772d,18,6,1,91,1,1,15.0,2,0,1,-3.86,0.426,0.6367,1
2026-02-06T00:13:00+00:00,recommendations,1,discovery,eng28,b7264bfbb8,0,4,0,190,4,1,14.0,3,1,0,-1.32,0.64,0.3279,0
2026-06-04T06:48:00+00:00,recommendations,1,discovery,eng11,737bfb3175,6,3,0,149,2,0,239.0,1,0,0,-6.26,0.526,0.5409,0
2026-06-07T17:14:00+00:00,catalog-api,1,storefront,eng23,0be4e9a5b8,17,6,1,25,1,0,68.0,2,1,0,4.53,0.801,0.012,0
2026-06-15T02:51:00+00:00,analytics-etl,1,data,eng34,4f73592db6,2,0,0,25,3,0,1.0,3,1,1,-1.53,0.691,0.1929,1
2026-03-31T14:39:00+00:00,recommendations,1,discovery,eng38,508d986348,14,1,0,103,3,0,67.0,2,0,0,-3.54,0.605,0.0568,0
2026-05-28T12:06:00+00:00,auth-svc,3,identity,eng25,13bce3d4e2,12,3,0,117,3,1,22.0,4,1,1,3.21,0.391,0.0728,0
2026-01-13T06:54:00+00:00,checkout-web,2,storefront,eng10,5515ab2d6b,6,1,0,19,1,2,42.0,3,1,1,-1.36,0.38,0.1858,1
2026-03-24T08:47:00+00:00,catalog-api,1,storefront,eng12,1151ae3b19,8,1,0,88,2,0,22.0,2,0,1,0.92,0.684,0.0632,0
2026-01-09T07:07:00+00:00,search-svc,2,discovery,eng22,7d52288752,7,4,0,75,1,1,54.0,3,0,1,-0.55,0.675,0.1639,0
2026-02-18T10:39:00+00:00,inventory-svc,2,supply,eng19,8afc094a0b,10,2,0,23,1,2,15.0,2,1,0,0.35,0.512,0.2629,0
2026-06-03T18:25:00+00:00,catalog-api,1,storefront,eng13,72c5b08fc3,18,2,0,409,3,0,27.0,2,0,1,-5.91,0.863,0.0577,0
2026-04-13T10:06:00+00:00,payments-api,3,payments,eng11,4d20c2c7ad,10,0,0,194,1,1,60.0,2,1,1,1.12,0.324,0.2887,1
2026-02-01T16:26:00+00:00,payments-api,3,payments,eng34,f515f263a6,16,6,1,19,2,0,1.0,3,1,0,-1.1,0.537,0.4584,1
2026-04-09T17:02:00+00:00,auth-svc,3,identity,eng12,2cc6c8bfe7,17,3,0,72,3,3,2.0,2,1,1,5.39,0.635,0.1217,1
2026-01-15T00:36:00+00:00,billing-svc,2,payments,eng01,f6a0a41445,0,3,0,79,4,2,255.0,2,0,1,-1.16,0.67,0.3484,0
2026-03-06T21:36:00+00:00,billing-svc,2,payments,eng19,535f8a3845,21,4,0,75,2,2,50.0,4,1,1,-0.24,0.402,0.1317,0
2026-01-12T05:41:00+00:00,checkout-web,2,storefront,eng11,63e25fd0fa,5,0,0,545,7,2,78.0,3,1,1,5.27,0.251,0.4867,0
2026-05-26T16:34:00+00:00,billing-svc,2,payments,eng10,736229daf0,16,1,0,38,2,1,,3,1,1,-3.16,0.558,0.0245,0
2026-03-26T04:04:00+00:00,notifications,1,growth,eng27,e869473751,4,3,0,46,4,0,110.0,2,0,0,-0.04,0.563,0.2808,0
2026-03-14T21:58:00+00:00,analytics-etl,1,data,eng17,20847c2ca6,21,5,1,8,2,0,73.0,1,0,1,-2.98,0.617,0.0058,0
2026-05-14T03:06:00+00:00,inventory-svc,2,supply,eng35,c9d30117a8,3,3,0,118,3,0,48.0,3,0,1,2.71,0.575,0.1499,0
2026-02-16T12:56:00+00:00,recommendations,1,discovery,eng36,79f777cb94,12,0,0,127,1,1,53.0,2,0,0,0.21,0.659,0.1472,0
2026-01-11T21:17:00+00:00,recommendations,1,discovery,eng17,1f028a0dbc,21,6,1,85,4,0,10.0,2,0,1,-1.31,0.746,0.0281,0
2026-04-29T00:06:00+00:00,notifications,1,growth,eng05,dcb34c10a4,0,2,0,48,4,0,14.0,3,0,1,1.62,0.373,0.1304,0
2026-03-11T01:11:00+00:00,catalog-api,1,storefront,eng28,cc1ede6666,1,2,0,102,2,0,225.0,1,1,1,-3.83,0.78,0.0815,1
2026-04-09T14:24:00+00:00,auth-svc,3,identity,eng02,6f6df74194,14,3,0,39,3,1,13.0,3,1,1,0.14,0.677,0.0598,0
2026-05-25T11:15:00+00:00,analytics-etl,1,data,eng08,4af781170f,11,0,0,207,4,0,0.0,2,1,0,-4.26,0.632,0.1411,0
2026-04-13T16:37:00+00:00,billing-svc,2,payments,eng28,26b5d001a5,16,0,0,49,2,0,28.0,4,0,1,0.91,0.603,0.0271,0
2026-02-03T02:42:00+00:00,notifications,1,growth,eng03,db20f729a5,2,1,0,28,3,0,24.0,1,1,1,0.85,0.518,0.0924,0
2026-02-03T20:26:00+00:00,recommendations,1,discovery,eng39,11258ee9cc,20,1,0,155,2,0,0.0,4,1,0,-3.6,0.637,0.2165,1
2026-01-07T21:42:00+00:00,billing-svc,2,payments,eng15,a292070514,21,2,0,70,5,1,11.0,3,1,0,0.39,0.346,0.3856,1
2026-04-27T06:47:00+00:00,notifications,1,growth,eng10,f0671d708a,6,0,0,20,1,1,24.0,1,1,0,-5.55,0.353,0.2878,0
2026-03-15T23:02:00+00:00,checkout-web,2,storefront,eng12,5df18bee08,23,6,1,342,6,2,18.0,2,1,1,1.58,0.365,0.4808,0
2026-05-04T10:01:00+00:00,inventory-svc,2,supply,eng34,7eced31710,10,0,0,24,3,1,1.0,4,1,0,0.44,0.742,0.3738,0
2026-05-09T09:53:00+00:00,catalog-api,1,storefront,eng22,3658edfabd,9,5,1,18,3,0,47.0,2,0,0,-0.95,0.71,0.0498,0
2026-01-04T12:10:00+00:00,inventory-svc,2,supply,eng22,0af95ba2c1,12,6,1,64,4,3,44.0,2,1,1,4.2,0.497,0.0761,0
2026-06-20T17:16:00+00:00,auth-svc,3,identity,eng04,a5a9ea6a39,17,5,1,28,2,2,41.0,1,0,1,-6.79,0.658,0.4543,1
2026-05-28T01:18:00+00:00,catalog-api,1,storefront,eng32,6d11c8dd3c,1,3,0,10,2,1,,1,0,1,2.85,0.736,0.0643,0
2026-05-26T13:08:00+00:00,notifications,1,growth,eng11,bf89bf020c,13,1,0,6,3,0,20.0,4,1,1,-2.47,0.437,0.0104,0
2026-03-20T20:28:00+00:00,payments-api,3,payments,eng30,061735d2a7,20,4,0,14,1,2,15.0,4,0,0,3.57,0.157,0.5642,1
2026-04-21T15:31:00+00:00,auth-svc,3,identity,eng15,e1e15869ab,15,1,0,96,2,2,53.0,4,1,1,-3.85,0.553,0.1539,0
2026-06-27T16:06:00+00:00,auth-svc,3,identity,eng04,88a8068d22,16,5,1,78,2,1,11.0,1,0,1,3.94,0.554,0.1974,0
2026-01-13T04:07:00+00:00,catalog-api,1,storefront,eng18,7e4fcf3916,4,1,0,68,3,1,58.0,1,1,1,0.09,0.664,0.0661,1
2026-02-15T13:12:00+00:00,inventory-svc,2,supply,eng04,51a91dd12e,13,6,1,13,3,0,0.0,2,1,1,-4.05,0.7,0.0487,0
2026-01-07T14:53:00+00:00,notifications,1,growth,eng08,fba73b17fe,14,2,0,74,2,0,26.0,2,0,1,,0.373,0.0422,0
2026-06-13T09:28:00+00:00,search-svc,2,discovery,eng30,7246b15ad3,9,5,1,92,1,0,100.0,1,0,0,0.81,0.737,0.3725,1
2026-06-17T23:48:00+00:00,payments-api,3,payments,eng07,ea0b262421,23,2,0,41,4,3,60.0,1,0,0,0.56,0.145,0.7966,1
2026-02-15T17:23:00+00:00,notifications,1,growth,eng12,ac2324d5c4,17,6,1,184,5,2,32.0,2,0,1,-0.43,0.672,0.0357,0
2026-03-08T12:53:00+00:00,payments-api,3,payments,eng34,5481d84677,12,6,1,21,4,2,130.0,1,0,0,2.04,0.371,0.6068,0
2026-06-04T13:31:00+00:00,billing-svc,2,payments,eng15,aa7a5008c5,13,3,0,117,1,0,17.0,3,0,1,-3.4,0.383,0.083,0
2026-05-21T13:49:00+00:00,auth-svc,3,identity,eng26,57e0ec83e0,13,3,0,24,3,2,1.0,2,0,0,-1.91,0.286,0.5803,1
2026-04-19T01:09:00+00:00,search-svc,2,discovery,eng11,5319052473,1,6,1,12,3,2,26.0,0,1,1,-2.76,0.762,0.1857,1
2026-02-18T04:48:00+00:00,auth-svc,3,identity,eng27,447f4ea27e,4,2,0,9,1,0,29.0,3,1,1,-4.52,0.821,0.2839,1
2026-06-12T06:27:00+00:00,catalog-api,1,storefront,eng27,dbe58b844e,6,4,0,80,5,0,4.0,3,1,1,6.45,0.864,0.0692,0
2026-03-03T07:50:00+00:00,auth-svc,3,identity,eng06,41d4a6658a,7,1,0,81,1,1,38.0,2,1,0,-7.21,0.64,0.6545,1
2026-05-16T14:25:00+00:00,checkout-web,2,storefront,eng31,055057634b,14,5,1,293,8,0,25.0,1,0,0,-0.59,0.298,0.4212,1
2026-06-20T09:27:00+00:00,payments-api,3,payments,eng37,e8a29e3206,9,5,1,39,3,1,,3,1,1,3.53,0.348,0.3862,1
2026-05-02T13:32:00+00:00,billing-svc,2,payments,eng40,0b29f9ff6a,13,5,1,44,3,2,8.0,3,0,1,-2.83,0.733,0.2405,0
2026-04-25T05:32:00+00:00,analytics-etl,1,data,eng25,3489f0f199,5,5,1,169,4,0,1.0,1,1,0,3.5,0.535,0.5227,1
2026-04-09T08:43:00+00:00,recommendations,1,discovery,eng20,c8a5be8cb1,8,3,0,104,3,0,37.0,2,0,1,2.92,0.8,0.0493,0
2026-04-23T06:43:00+00:00,recommendations,1,discovery,eng35,410a33db9e,6,3,0,79,2,1,148.0,3,1,0,2.77,0.626,0.181,1
2026-04-06T22:04:00+00:00,auth-svc,3,identity,eng06,766d63e524,22,0,0,43,2,3,9.0,1,1,0,2.84,0.509,0.5424,1
2026-06-04T17:17:00+00:00,search-svc,2,discovery,eng12,86203a3307,17,3,0,47,3,0,18.0,3,0,1,-2.42,0.769,0.0747,0
2026-04-21T12:10:00+00:00,analytics-etl,1,data,eng21,276a15b9c9,12,1,0,49,3,0,125.0,3,1,1,-0.95,0.785,0.0069,0
2026-05-03T08:13:00+00:00,analytics-etl,1,data,eng13,d12f91a2e4,8,6,1,31,3,1,0.0,1,1,0,2.77,0.599,0.1462,0
2026-04-26T10:23:00+00:00,inventory-svc,2,supply,eng07,0e530cd968,10,6,1,32,2,0,120.0,3,1,1,-4.77,0.53,0.0894,0
2026-04-19T12:53:00+00:00,payments-api,3,payments,eng11,be25ff4ffa,12,6,1,104,2,2,12.0,3,1,1,-2.26,0.425,0.3741,0
2026-01-04T20:46:00+00:00,notifications,1,growth,eng16,4d398b18de,20,6,1,134,4,2,33.0,1,0,1,2.55,0.397,0.1565,1
2026-01-07T11:55:00+00:00,search-svc,2,discovery,eng14,869a76dea5,11,2,0,25,1,1,5.0,4,0,1,3.59,0.767,0.0616,0
2026-01-12T13:25:00+00:00,checkout-web,2,storefront,eng01,1dc951663c,13,0,0,33,3,1,9.0,2,0,1,2.38,0.344,0.0761,0
2026-01-31T18:28:00+00:00,search-svc,2,discovery,eng28,ab9e199a04,18,5,1,79,2,3,73.0,3,1,1,4.93,0.581,0.0519,0
2026-03-25T20:11:00+00:00,payments-api,3,payments,eng25,c5040692e0,20,2,0,58,2,1,7.0,3,0,0,-4.19,0.235,0.8108,1
2026-04-25T10:27:00+00:00,search-svc,2,discovery,eng03,68e95479ad,10,5,1,105,1,1,41.0,2,0,1,1.57,0.519,0.0953,1
2026-01-07T16:03:00+00:00,search-svc,2,discovery,eng39,1e7de63b8a,16,2,0,69,4,0,93.0,3,1,0,-2.63,0.545,0.0888,0
2026-06-23T06:41:00+00:00,auth-svc,3,identity,eng40,e46864a849,6,1,0,21,1,0,8.0,1,1,0,-3.29,0.787,0.3409,0
2026-04-18T20:58:00+00:00,analytics-etl,1,data,eng38,d1aba3b376,20,5,1,100,1,3,2.0,2,0,1,5.34,0.614,0.087,0
2026-05-17T02:44:00+00:00,billing-svc,2,payments,eng35,d9e2f66ee5,2,6,1,30,2,1,11.0,0,0,1,3.79,0.594,0.3644,1
2026-05-26T21:39:00+00:00,search-svc,2,discovery,eng30,bfada78901,21,1,0,23,3,0,135.0,2,1,0,-0.98,0.761,0.0744,0
2026-03-14T20:21:00+00:00,search-svc,2,discovery,eng10,2a58a255fb,20,5,1,89,9,2,21.0,3,0,0,4.21,0.518,0.4537,1
2026-05-01T22:35:00+00:00,catalog-api,1,storefront,eng21,a86b9448cf,22,4,0,51,5,1,85.0,3,0,1,0.19,0.755,0.0635,0
2026-06-22T14:48:00+00:00,catalog-api,1,storefront,eng11,bd26ffb56a,14,0,0,77,5,0,32.0,4,1,1,8.0,0.504,0.0041,0
2026-06-23T01:35:00+00:00,catalog-api,1,storefront,eng22,2617fd5f0f,1,1,0,54,2,0,6.0,2,1,1,-0.9,0.674,0.0959,0
2026-04-15T07:40:00+00:00,checkout-web,2,storefront,eng33,b6728da308,7,2,0,132,2,0,7.0,4,1,1,0.59,0.456,0.4412,1
2026-05-26T19:12:00+00:00,checkout-web,2,storefront,eng07,7564d57a7a,19,1,0,128,1,1,41.0,2,1,0,-0.05,0.418,0.1314,0
2026-03-03T00:11:00+00:00,catalog-api,1,storefront,eng06,dabc42a572,0,1,0,20,3,0,10.0,2,1,1,1.46,0.873,0.023,0
2026-05-15T10:34:00+00:00,catalog-api,1,storefront,eng06,004bc8704c,10,4,0,44,1,0,54.0,4,1,1,1.66,0.659,0.0069,0
2026-02-04T07:12:00+00:00,checkout-web,2,storefront,eng06,1c8e8c6884,7,2,0,25,2,4,23.0,3,0,1,2.05,0.205,0.3878,0
2026-06-22T08:50:00+00:00,notifications,1,growth,eng02,64c85c1b60,8,0,0,106,1,1,,3,1,0,1.51,0.518,0.2047,0
2026-06-18T12:31:00+00:00,search-svc,2,discovery,eng13,76f2eaa78b,12,3,0,29,3,1,41.0,4,1,1,,0.553,0.0279,0
2026-04-28T00:06:00+00:00,auth-svc,3,identity,eng26,abed3dc8c0,0,1,0,13,7,1,,3,0,1,-0.13,0.485,0.2835,0
2026-01-06T12:44:00+00:00,checkout-web,2,storefront,eng06,1d0b738b76,12,1,0,142,1,0,1.0,4,1,1,4.58,0.329,0.1502,0
2026-02-03T09:28:00+00:00,billing-svc,2,payments,eng07,bf0b216b46,9,1,0,40,4,2,35.0,3,0,0,-1.52,0.305,0.3832,1
2026-01-30T14:06:00+00:00,catalog-api,1,storefront,eng32,83b3321fd8,14,4,0,7,2,1,3.0,4,1,1,,0.67,0.0032,0
2026-01-29T08:51:00+00:00,checkout-web,2,storefront,eng24,3e87bfb616,8,3,0,37,2,0,62.0,4,0,1,2.2,0.502,0.121,0
2026-04-23T13:40:00+00:00,auth-svc,3,identity,eng35,614ddff774,13,3,0,112,1,1,3.0,3,1,0,-4.5,0.486,0.5842,1
2026-01-16T02:57:00+00:00,analytics-etl,1,data,eng24,8578c85aa9,2,4,0,75,2,1,0.0,1,1,1,3.73,0.547,0.3007,0
2026-02-06T18:00:00+00:00,checkout-web,2,storefront,eng15,bf1e354237,18,4,0,90,3,1,6.0,2,1,1,2.58,0.4,0.0391,1
2026-01-21T15:34:00+00:00,auth-svc,3,identity,eng05,48af0d0299,15,2,0,5,2,1,9.0,3,1,0,-0.84,0.615,0.096,1
2026-05-10T08:31:00+00:00,analytics-etl,1,data,eng30,548e19ecd8,8,6,1,95,3,0,8.0,2,1,1,-1.95,0.584,0.0392,0
2026-04-29T12:38:00+00:00,inventory-svc,2,supply,eng10,34f43fff6c,12,2,0,91,8,1,0.0,2,0,1,-4.41,0.477,0.2861,0
2026-03-31T14:39:00+00:00,recommendations,1,discovery,eng17,d9631df3ee,14,1,0,14,2,3,89.0,4,1,1,3.15,0.765,0.0057,0
2026-02-22T11:53:00+00:00,notifications,1,growth,eng08,999de51564,11,6,1,31,5,0,75.0,2,0,1,0.09,0.367,0.0348,1
2026-05-13T15:56:00+00:00,auth-svc,3,identity,eng27,e557bf3413,15,2,0,122,1,4,38.0,4,1,1,0.23,0.807,0.05,1
2026-04-21T23:54:00+00:00,notifications,1,growth,eng37,f5d1042334,23,1,0,114,4,2,5.0,2,0,1,3.46,0.292,0.342,1
2026-02-07T19:11:00+00:00,inventory-svc,2,supply,eng22,3219c6d4ce,19,5,1,89,2,2,0.0,2,1,0,0.96,0.585,0.2748,1
2026-02-05T10:09:00+00:00,notifications,1,growth,eng25,e56749f164,10,3,0,79,1,0,61.0,2,0,1,2.05,0.7,0.0198,0
2026-04-27T19:15:00+00:00,payments-api,3,payments,eng01,1323acbe42,19,0,0,99,4,0,23.0,4,1,1,-0.06,0.137,0.1931,1
2026-05-23T23:51:00+00:00,search-svc,2,discovery,eng19,0a3c455b97,23,5,1,39,3,1,46.0,0,0,1,-3.02,0.706,0.2265,0
2026-03-14T10:43:00+00:00,auth-svc,3,identity,eng18,6f78804749,10,5,1,57,5,0,39.0,2,0,1,-3.02,0.559,0.5069,1
2026-04-08T06:06:00+00:00,auth-svc,3,identity,eng19,99f00f61ce,6,2,0,41,2,0,57.0,2,1,1,1.2,0.665,0.2201,1
2026-03-24T19:48:00+00:00,catalog-api,1,storefront,eng10,24614ae6be,19,1,0,95,1,0,142.0,2,1,1,0.68,0.928,0.0158,0
2026-04-07T20:59:00+00:00,auth-svc,3,identity,eng04,4a7379d2d2,20,1,0,31,4,1,8.0,2,1,1,2.18,0.638,0.1239,0
2026-04-08T08:09:00+00:00,analytics-etl,1,data,eng04,55bf314494,8,2,0,20,2,2,15.0,3,0,0,4.68,0.568,0.0729,0
2026-04-29T22:07:00+00:00,auth-svc,3,identity,eng01,ad04569de2,22,2,0,288,5,2,7.0,1,0,1,-0.55,0.746,0.7041,1
2026-03-19T14:35:00+00:00,analytics-etl,1,data,eng19,6dd56db829,14,3,0,391,5,2,121.0,4,1,1,,0.637,0.0268,0
2026-05-01T23:04:00+00:00,recommendations,1,discovery,eng16,b001afd1b6,23,4,0,52,1,0,32.0,1,1,1,-5.04,0.66,0.0891,0
2026-03-23T01:24:00+00:00,catalog-api,1,storefront,eng06,97ca139306,1,0,0,23,4,0,40.0,3,1,1,1.14,0.653,0.0321,0
2026-05-12T17:00:00+00:00,analytics-etl,1,data,eng31,dd9a6ecd47,17,1,0,43,1,0,63.0,4,0,1,-1.17,0.588,0.0066,0
2026-05-16T07:07:00+00:00,analytics-etl,1,data,eng22,d1867bf92f,7,5,1,55,1,0,,2,0,0,-2.38,0.611,0.4408,1
2026-03-17T16:42:00+00:00,payments-api,3,payments,eng18,d3646e05af,16,1,0,276,7,6,39.0,2,1,1,-0.15,0.328,0.296,0
2026-02-05T08:57:00+00:00,notifications,1,growth,eng31,e961f86c77,8,3,0,64,6,0,86.0,4,0,0,,0.515,0.1996,0
2026-05-31T15:59:00+00:00,recommendations,1,discovery,eng36,2fb41d6581,15,6,1,72,4,3,67.0,1,0,1,0.84,0.758,0.0255,0
2026-04-15T09:59:00+00:00,checkout-web,2,storefront,eng06,f7d488b043,9,2,0,18,2,2,18.0,2,0,1,3.05,0.434,0.1386,0
2026-06-12T05:42:00+00:00,billing-svc,2,payments,eng23,de87049d48,5,4,0,35,3,1,78.0,1,1,1,-1.54,0.625,0.1299,0
